,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Rating,Credit_Mix_Bad,Credit_Mix_Good,Credit_Mix_Standard,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes
55547,28,69194.98,5657.248333333332,3,4,0.0,11.0,14.43,10.0,911.82,27.9271251989624,0.0,171.38882,644.336,633.8340840536752,0,0,1,0,1
55549,28,69194.98,5657.248333333332,3,4,0.0,12.0,14.43,10.0,911.82,34.87843083422224,0.0,184.4919,641.233,605.4189861435096,0,0,1,0,1
55551,29,69194.98,5657.248333333332,3,4,0.0,11.0,14.43,10.0,911.82,32.35967498078681,0.0,578.8749,276.84998,584.6008535714701,0,0,1,0,1
55566,18,20590.48,1704.8733333333332,6,6,9.0,21.0,7.85,10.0,2097.73,34.57512065613242,129.6836618145737,31.486696,249.31697,552.0016792952023,1,0,0,0,1
55620,27,86210.79,7142.232500000001,8,7,0.0,12.0,3.96,2.0,587.61,27.24087350313825,0.0,934.368,69.85527,580.8063361612093,0,0,1,1,0
55622,27,86210.79,7142.232500000001,8,7,0.0,9.0,3.96,2.0,587.61,32.42123323121723,0.0,63.013943,891.2093,646.4936871175371,0,0,1,1,0
55624,44,39513.84,2993.82,4,2,3.0,13.0,9.63,2.0,1029.0,33.032257216249015,89.80089295649952,120.76765,348.81345,719.9527876034292,0,1,0,1,0
55630,45,39513.84,2993.82,4,2,3.0,13.0,9.63,2.0,1029.0,30.363614609699468,89.80089295649952,277.1374,202.44373,671.9659002656281,0,1,0,1,0
55639,41,30352.11,2317.3425,-1,4,1.0,4.0,7.11,0.0,644.57,32.93739945958029,16.483566223216688,89.62296,375.62772,605.6434955439051,0,1,0,1,0
55641,47,63199.96,5426.663333333333,0,5,0.0,10.0,11.01,4.0,1435.61,32.73796022197523,0.0,106.305534,686.3608,657.3066346665389,0,1,0,1,0
55656,19,21001.62,1452.135,7,6,5.0,16.0,9.61,6.0,1371.56,30.72452457794448,72.79111089743007,54.691517,297.73087,622.0854796271946,0,0,1,0,1
55662,20,21001.62,1452.135,7,6,5.0,18.0,9.61,10.0,1371.56,28.61686389593215,72.79111089743007,78.91971,283.5027,612.8699917108565,0,0,1,0,1
55663,20,21001.62,1452.135,7,6,5.0,18.0,9.61,10.0,1371.56,36.2548262042769,72.79111089743007,84.46515,267.95724,596.1064494952575,0,0,1,0,1
55681,24,60287.61,5192.9675,10,9,6.0,24.0,13.71,7.0,2411.02,32.86745067170108,183.36327141413256,71.87144,514.062,474.5373069387659,1,0,0,0,1
55684,24,60287.61,4712.69251657428,10,9,6.0,24.0,9.71,7.0,2411.02,30.75126620407427,663.6382548398535,127.63368,468.2998,661.6701073769356,1,0,0,0,1
55715,34,34435.82,2740.651666666666,6,4,1.0,11.0,15.81,7.0,360.11,32.47100816643021,27.827486038488328,70.74768,425.49,660.9584308302123,0,0,1,0,1
55721,31,26690.13,2326.1775,6,7,7.0,15.0,10.91,5.0,661.26,34.05393305915879,150.2627869589389,188.38484,183.97012,667.7326767449038,0,0,1,0,1
55722,31,26690.13,2326.1775,6,7,7.0,12.0,10.91,5.0,661.26,30.972725118161755,150.2627869589389,240.24425,122.11071,615.2260910277855,0,0,1,0,1
55731,44,59789.0,5119.416666666667,3,4,1.0,13.0,8.06,1.0,1155.96,33.89616050233174,36.122061149245546,405.74588,360.07373,648.7824824380458,0,1,0,1,0
55734,44,59789.0,4510.850858844507,3,4,1.0,10.0,8.06,1.0,1155.96,30.406975557416988,644.6878689714074,322.69745,443.12216,722.3316753312564,0,1,0,1,0
55736,40,23129.88,1735.49,5,3,2.0,12.0,4.1,1.0,868.83,28.4172296482945,28.675538407132148,50.679207,354.19424,705.6036717598619,0,1,0,1,0
55737,41,23129.88,1735.49,5,3,2.0,12.0,4.1,1.0,868.83,30.28711026559457,28.675538407132148,120.349884,304.5236,699.6068338046516,0,1,0,1,0
55738,41,23129.88,1735.49,5,3,2.0,12.0,4.1,1.0,868.83,31.464573243509875,28.675538407132148,213.6433,221.23016,587.3415759508619,0,1,0,1,0
55742,41,23129.88,1735.49,5,3,2.0,14.0,11.1,5.0,868.83,30.204614483737664,28.675538407132148,73.43302,361.44043,673.8574085285009,0,1,0,1,0
55744,54,60340.02,4946.335,6,5,1.0,20.0,12.78,2.0,890.61,29.142937435010523,37.129566360034495,634.7937,112.71022,659.5290395497718,0,0,1,0,1
55753,34,16640.35,1253.6958333333332,5,6,1.0,8.0,7.24,5.0,1128.37,35.35642548441774,7.50474037991982,12.312268,345.55258,622.189405955326,0,0,1,0,1
55774,29,43200.9,3807.075,8,9,4.0,22.0,6.88,12.0,1404.99,36.70009118186,117.8338399423386,279.53336,263.3403,581.6852720559715,1,0,0,0,1
55795,16,13139.385,1126.94875,8,6,3.0,16.0,10.94,7.0,1181.1,34.84566365319823,31.09587324286317,78.519325,263.07968,651.8297408962497,0,0,1,0,1
55796,16,13139.385,1126.94875,8,6,3.0,16.0,13.94,7.0,1181.1,36.47570145707266,31.09587324286317,131.40547,240.19353,657.219390714473,0,0,1,0,1
55863,26,69136.54,5902.378333333332,3,4,0.0,18.0,7.18,3.0,478.85,32.103163720187204,0.0,435.937,444.30084,608.9098708714824,0,0,1,0,1
55876,28,87416.52,7037.71,2,7,3.0,2.0,6.67,3.0,814.52,27.993371194048216,151.85679759335918,252.67061,559.2436,637.5199320827187,0,1,0,1,0
55877,28,87416.52,7037.71,2,7,3.0,4.0,6.67,3.0,814.52,29.239668090072,151.85679759335918,222.66454,579.2497,603.5453499994528,0,1,0,1,0
55879,28,87416.52,7037.71,2,7,3.0,2.0,6.67,3.0,814.52,36.387928270004615,151.85679759335918,316.33438,505.57983,657.7875167550226,0,1,0,1,0
55888,31,60878.97,5173.2475,4,6,5.0,16.0,10.7,4.0,946.64,33.78757190504358,158.3220875216095,56.64633,552.3563,583.9185864883576,0,0,1,0,1
55922,26,16133.43,1283.4525,6,7,2.0,23.0,9.64,11.0,1494.81,33.47049772483317,24.257117975579465,134.61287,259.47525,570.210740535059,1,0,0,0,1
55961,50,12766.425,1206.86875,3,4,3.0,14.0,10.31,0.0,1415.51,30.823409709946016,27.97205372495192,59.51197,323.20285,625.5598798796995,0,0,1,0,1
55965,50,12766.425,1206.86875,3,4,3.0,14.0,7.31,0.0,1415.51,30.47667931638213,27.97205372495192,113.05663,269.6582,671.0036915878317,0,0,1,0,1
55966,50,12766.425,1206.86875,3,4,3.0,17.0,10.31,0.0,1415.51,35.502234178208425,27.97205372495192,103.88319,268.83163,714.7539533692634,0,0,1,0,1
55970,23,22032.32,2074.026666666666,4,5,0.0,6.0,7.11,7.0,1356.88,37.02535318584693,0.0,24.221224,433.18146,660.0846986181016,0,1,0,1,0
55984,38,10917.655,1175.8045833333335,5,4,6.0,15.0,12.49,7.0,278.25,31.67079889709667,39.90373517950717,78.24219,279.43454,595.5757284891372,0,0,1,0,1
55992,24,20355.23,1978.269166666667,8,3,6.0,11.0,14.73,4.0,575.92,34.26605053390092,59.28691589122695,162.00279,266.5372,644.2488739687614,0,0,1,0,1
55993,24,20355.23,1978.269166666667,8,3,6.0,12.0,14.73,4.0,575.92,29.715119631744763,59.28691589122695,161.9714,256.5686,653.5453614817657,0,0,1,0,1
55994,25,20355.23,1978.269166666667,8,3,6.0,15.0,14.73,4.0,575.92,36.79312649886112,59.28691589122695,82.08798,316.45203,633.15327422212,0,0,1,0,1
55995,25,20355.23,1978.269166666667,8,3,6.0,12.0,14.73,4.0,575.92,30.756130744345803,59.28691589122695,251.5555,176.98451,617.9766519060832,0,0,1,0,1
55996,25,20355.23,1978.269166666667,8,3,6.0,13.0,14.73,4.0,575.92,32.230515062485075,59.28691589122695,165.61223,262.92776,629.8871609978023,0,0,1,0,1
55997,25,20355.23,1978.269166666667,8,3,6.0,10.0,14.73,4.0,575.92,35.97750950930848,59.28691589122695,28.83467,349.70532,658.9316493420519,0,0,1,0,1
55999,25,20355.23,1978.269166666667,8,3,6.0,12.0,14.73,5.0,575.92,33.266747568653464,59.28691589122695,249.1885,179.35149,648.1003459067152,0,0,1,0,1
56037,21,57326.49,5042.2075,3,5,2.0,19.0,11.24,3.0,1040.21,34.571586806105664,55.24500538233422,220.37321,488.60254,580.6597247071578,0,0,1,1,0
56040,43,61627.0,4863.583333333333,1,6,1.0,9.0,7.35,2.0,1485.87,30.38529444368189,35.07796296694198,562.94147,178.33887,487.15711035240184,0,1,0,1,0
56043,44,61627.0,4863.583333333333,1,6,1.0,8.0,7.35,2.0,1485.87,36.41095823593587,35.07796296694198,107.74545,583.5349,630.5237069028585,0,1,0,1,0
56069,25,16909.09,1254.0908333333334,9,10,5.0,18.0,10.98,6.0,1890.74,34.06997876272963,37.43267819051026,34.33536,323.64105,419.9977030848584,1,0,0,0,1
56076,24,43610.13,3640.1775,2,4,4.0,8.0,10.29,1.0,1371.99,27.383932149168373,133.36136517364062,184.86366,315.79272,626.7945018645264,0,1,0,1,0
56077,24,43610.13,3640.1775,2,4,4.0,7.0,5.29,1.0,1371.99,32.46075322900998,133.36136517364062,88.283585,392.3728,690.3860944749724,0,1,0,1,0
56081,16,60335.25,5120.9375,9,9,2.0,18.0,11.04,7.0,1814.22,36.31520205415208,92.4254713823744,240.63289,469.0354,425.7544546624382,1,0,0,0,1
56085,17,60335.25,5120.9375,9,9,2.0,19.0,11.04,7.0,1814.22,30.458101494005927,92.4254713823744,91.83929,567.829,651.7575293046648,1,0,0,0,1
56089,19,26922.65,2343.554166666667,4,7,3.0,19.0,7.54,2.0,1179.89,34.72767708590396,58.959535606094185,298.12866,167.26721,638.0258850932697,0,0,1,1,0
56091,19,26922.65,2343.554166666667,4,7,3.0,19.0,7.54,2.0,1179.89,34.67753348751157,58.959535606094185,127.53508,317.8608,580.9531931358306,0,0,1,1,0
56094,-500,26922.65,2343.554166666667,4,7,3.0,18.0,7.54,4.0,1179.89,31.86444259104601,58.959535606094185,249.37926,216.01662,596.7169546743011,0,0,1,1,0
56107,48,24372.88,1981.073333333333,5,6,3.0,10.0,6.4,2.0,719.48,29.927387819590336,55.34957705213726,207.47018,225.28757,601.1048201542255,0,0,1,0,1
56110,48,24372.88,1981.073333333333,5,6,3.0,7.0,6.4,2.0,719.48,31.38034234901855,55.34957705213726,19.057634,363.70013,604.8222151212512,0,0,1,0,1
56123,19,72152.8,5849.733333333334,4,7,3.0,5.0,9.04,5.0,847.35,31.95431207596743,171.80656687493232,243.39568,439.7711,660.5536751198375,0,1,0,1,0
56128,43,26908.25,2254.3541666666665,6,5,3.0,17.0,9.86,3.0,546.83,30.69812454841447,52.07057309457394,54.87788,358.48697,650.0804599412128,0,0,1,1,0
56130,44,26908.25,2254.3541666666665,6,5,3.0,17.0,9.86,3.0,546.83,28.671459617459327,52.07057309457394,291.3643,172.00056,644.79315108301,0,0,1,1,0
56141,39,32919.12,2723.26,7,10,4.0,24.0,5.86,10.0,1960.47,34.10289655754129,78.67040473231745,242.54929,231.10631,554.2923347371465,1,0,0,0,1
56185,47,31280.63,2499.7191666666668,8,4,1.0,8.0,9.15,4.0,385.83,33.41053378387882,21.39713946894855,194.18417,324.3906,640.0128760127415,0,0,1,0,1
56190,47,31280.63,2499.7191666666668,8,4,1.0,8.0,4.15,8.0,385.83,33.594654617679375,21.39713946894855,82.48492,396.08987,615.2780371316984,0,0,1,0,1
56191,47,31280.63,2499.7191666666668,8,4,1.0,8.0,9.15,8.0,385.83,34.7982720443798,21.39713946894855,192.11246,326.4623,594.5309782895066,0,0,1,0,1
56200,38,17015.66,1332.9716666666666,6,7,7.0,18.0,11.41,7.0,1987.47,35.45936888394522,81.80577883332059,160.95706,180.53432,423.2727398565336,0,0,1,0,1
56207,-500,17015.66,1332.9716666666666,6,7,7.0,15.0,11.41,12.0,1987.47,36.00858441247233,81.80577883332059,64.891235,246.60016,596.1140703511406,0,0,1,0,1
56224,55,36368.55,2782.7125,6,5,4.0,9.0,5.9,3.0,950.56,28.55570653410265,95.43359013792504,63.335796,379.50186,629.0176658409132,0,0,1,1,0
56225,55,36368.55,2782.7125,6,5,4.0,9.0,5.9,3.0,950.56,33.495729929935024,95.43359013792504,215.59848,237.23918,631.1349208337012,0,0,1,1,0
56231,55,36368.55,2782.7125,6,5,4.0,9.0,5.9,3.0,950.56,29.407020068683074,95.43359013792504,327.48676,145.35092,644.5898143650642,0,0,1,1,0
56239,17,28150.72,2583.893333333333,8,4,0.0,21.0,17.1,7.0,756.3,29.8238072861609,0.0,298.80368,249.58566,583.0648062113038,0,0,1,0,1
56255,-500,45780.86,3541.0716666666667,6,6,5.0,16.0,16.18,12.0,984.91,34.73462567768252,125.9581067817088,305.38385,192.76523,636.0668475386827,0,0,1,0,1
56270,21,28184.28,2398.69,7,5,1.0,13.0,13.32,5.0,901.52,36.31714812740303,15.357931587005304,56.05875,418.45233,705.077109085048,0,0,1,0,1
56272,30,24974.35,2166.195833333333,8,7,0.0,8.0,12.58,6.0,331.11,36.61159878698632,0.0,40.81968,425.7999,590.7100724172899,0,0,1,0,1
56274,30,24974.35,2166.195833333333,8,7,0.0,10.0,13.58,9.0,331.11,37.34789840674143,0.0,291.2722,215.34738,640.9606787038965,0,0,1,0,1
56277,31,24974.35,2166.195833333333,8,7,0.0,7.0,5.58,9.0,331.11,31.29489601608955,0.0,50.69857,425.92102,605.0816558344329,0,0,1,0,1
56294,42,19205.484,1828.4570833333328,5,5,4.0,10.0,4.01,3.0,372.06,31.234896967910576,39.41708646373287,169.40929,244.01933,725.6848952531959,0,1,0,1,0
56295,42,19205.484,1828.4570833333328,5,5,4.0,10.0,4.01,3.0,372.06,31.749963883114308,39.41708646373287,75.17589,348.25275,721.2630797685249,0,1,0,1,0
56313,37,30247.7,2328.641666666667,5,6,7.0,10.0,15.87,4.0,841.39,30.521700561829327,90.59921818844671,187.78625,244.4787,633.7321222841899,0,0,1,0,1
56314,37,30247.7,2328.641666666667,5,6,7.0,10.0,15.87,4.0,841.39,29.135142808373185,90.59921818844671,43.907146,348.3578,640.8981051303799,0,0,1,0,1
56316,38,30247.7,2328.641666666667,5,6,7.0,10.0,15.87,4.0,841.39,32.73377674420646,90.59921818844671,87.9831,344.28186,654.4680613285892,0,0,1,0,1
56321,22,18207.375,1602.28125,0,3,3.0,7.0,5.8,1.0,589.65,31.71921283977488,35.11545668796032,108.68174,286.43094,678.4185686440587,0,1,0,1,0
56322,23,18207.375,1602.28125,0,3,3.0,8.0,5.8,1.0,589.65,34.643830339394164,35.11545668796032,118.5584,296.55426,717.2182503193537,0,1,0,1,0
56326,23,18207.375,1602.28125,0,3,3.0,8.0,5.8,4.0,589.65,29.61057681089654,35.11545668796032,55.625397,359.48727,603.4103834945552,0,1,0,1,0
56335,36,56340.6,4837.05,3,1,1.0,11.0,11.51,3.0,538.87,35.94655086311739,26.80920042731836,37.423035,659.4728,719.9778243939237,0,1,0,1,0
56340,25,62571.84,5440.32,2,2,3.0,1.0,10.16,1.0,472.54,36.69561558097988,103.55819848462622,213.64607,476.82773,727.3384677046569,0,1,0,1,0
56348,22,81334.68,6766.889999999999,9,9,2.0,23.0,12.62,11.0,1731.47,28.12127521218088,99.27963920315702,204.43954,622.96985,419.2276698474813,1,0,0,0,1
56370,49,59703.46,4739.288333333333,3,3,4.0,8.0,4.36,1.0,621.5,36.96847807976842,121.96732290155352,199.40372,402.5578,653.0374042389233,0,1,0,1,0
56408,52,76040.82,6323.735,7,4,4.0,15.0,9.23,3.0,982.4,28.14222167357344,223.69410704142024,611.34155,77.33787,665.0166866751653,0,0,1,0,1
56410,52,76040.82,6323.735,7,4,4.0,12.0,9.23,3.0,982.4,37.35096608363439,223.69410704142024,152.88707,495.79233,632.5139126291658,0,0,1,0,1
56411,52,76040.82,6323.735,7,4,4.0,15.0,9.23,3.0,982.4,35.724378714945495,223.69410704142024,210.79695,457.88245,585.8719827887206,0,0,1,0,1
56412,52,76040.82,6323.735,7,4,4.0,15.0,9.23,3.0,982.4,34.50125265547395,223.69410704142024,138.62398,520.0554,641.5809790547861,0,0,1,0,1
56433,27,39630.92,3169.5766666666664,8,7,4.0,12.0,7.33,5.0,2566.9,28.601228221478426,78.76279139032191,128.29324,369.90164,610.2973227373798,0,0,1,0,1
56448,42,14562.32,1168.5266666666666,7,8,49.0,24.0,7.21,11.0,1916.2,27.60749975854917,43.09042995405283,149.69257,214.06967,486.2797095214453,1,0,0,0,1
56453,42,14562.32,1168.5266666666666,7,8,4.0,23.0,7.21,11.0,1916.2,31.81840219266428,43.09042995405283,44.713978,319.04825,597.4738907316217,1,0,0,0,1
56454,43,14562.32,1168.5266666666666,7,8,4.0,24.0,9.21,16.0,1916.2,27.22231284846201,43.09042995405283,59.614952,304.14728,585.4681031628281,1,0,0,0,1
56455,43,14562.32,1168.5266666666666,7,8,4.0,26.0,7.21,16.0,1916.2,30.290824339984496,43.09042995405283,77.894226,285.868,372.9505457153655,1,0,0,0,1
56465,32,35022.76,2646.563333333333,6,4,3.0,17.0,5.0,3.0,794.33,28.172180951643373,64.44110649875128,229.36496,260.85025,665.3954863987964,0,0,1,1,0
56467,32,35022.76,2646.563333333333,6,4,3.0,17.0,5.0,3.0,794.33,30.26182826036052,64.44110649875128,241.06273,239.1525,667.0814884311305,0,0,1,1,0
56468,32,35022.76,2646.563333333333,6,4,3.0,17.0,5.0,3.0,794.33,29.136644346074576,64.44110649875128,51.794235,398.421,615.3873269765379,0,0,1,1,0
56469,33,35022.76,2646.563333333333,6,4,3.0,20.0,5.0,3.0,794.33,32.34864730672684,64.44110649875128,138.92902,331.28622,641.432871858613,0,0,1,1,0
56473,35,30910.68,2374.89,6,3,3.0,19.0,15.53,8.0,392.56,33.2610454041852,55.00871063332296,149.13458,303.3457,581.5823442306566,0,0,1,0,1
56474,36,30910.68,2374.89,6,3,3.0,19.0,15.53,8.0,392.56,28.8409335034242,55.00871063332296,156.40266,296.0776,645.3942215100255,0,0,1,0,1
56478,36,30910.68,2066.9269539086445,6,3,3.0,19.0,15.53,11.0,392.56,29.46675358571696,362.9717567246784,92.686584,349.7937,698.9493049855694,0,0,1,0,1
56489,20,49116.74,4343.0616666666665,4,4,3.0,18.0,12.07,5.0,1429.53,34.94915627518616,112.65737938831003,265.1647,346.4841,633.4778595823461,0,0,1,0,1
56490,20,49116.74,4343.0616666666665,4,4,3.0,21.0,12.07,5.0,1429.53,32.09879091956056,112.65737938831003,452.11325,159.53554,635.8370016165962,0,0,1,0,1
56491,20,49116.74,4343.0616666666665,4,4,3.0,18.0,12.07,5.0,1429.53,27.69981910387277,112.65737938831003,348.46933,243.17944,585.7989222405381,0,0,1,0,1
56511,28,38218.3,3275.8583333333336,7,3,5.0,8.0,11.78,13.0,1300.39,32.8105507379662,113.1464971437192,82.63816,381.80118,712.1189365683259,0,0,1,0,1
56512,17,73128.0,5796.0,5,6,1.0,10.0,15.63,4.0,1237.13,33.489569143274544,42.36714782204038,126.08093,651.1519,599.0685311108024,0,0,1,0,1
56515,18,73128.0,5796.0,5,6,1.0,10.0,15.63,4.0,1237.13,33.87086774950648,42.36714782204038,236.00711,581.22577,648.7789462476503,0,0,1,0,1
56518,18,73128.0,5796.0,5,6,1.0,10.0,15.63,4.0,1237.13,30.429752127320004,42.36714782204038,480.62122,346.61163,609.6250685369063,0,0,1,0,1
56563,44,63733.54,5163.128333333333,4,5,4.0,16.0,11.74,2.0,542.35,27.609801150892768,202.9105763552317,93.77773,459.6245,619.6431523148061,0,0,1,0,1
56564,44,63733.54,4720.400923954431,4,5,4.0,13.0,11.74,2.0,542.35,29.108190781417814,645.6379857341342,42.000584,511.40167,720.632526250752,0,0,1,0,1
56566,44,63733.54,4720.400923954431,4,5,4.0,17.0,7.74,2.0,542.35,27.60949492971765,645.6379857341342,55.940536,497.46173,608.1989120719709,0,0,1,0,1
56567,45,63733.54,4720.400923954431,4,5,4.0,16.0,11.74,3.0,542.35,33.086502682584765,645.6379857341342,98.73704,464.66522,676.6813313445583,0,0,1,0,1
56634,24,80857.56,6769.13,6,9,4.0,23.0,16.38,8.0,2368.74,29.33149648056672,164.77603777502162,420.917,351.21994,512.7773880113581,1,0,0,0,1
56643,18,40314.54,3653.545,9,7,9.0,17.0,8.17,7.0,2209.6,29.793192389694237,284.9562117513819,42.141926,278.25635,517.5067307260612,1,0,0,0,1
56650,43,68214.9,5660.575,6,5,2.0,13.0,16.22,1.0,978.49,31.5057057255652,59.13169477949359,423.3033,373.62247,669.6351778582596,0,0,1,0,1
56653,43,68214.9,5660.575,6,5,2.0,12.0,16.22,6.0,978.49,33.14713728189007,59.13169477949359,67.90187,679.0239,604.3587444881189,0,0,1,0,1
56654,43,68214.9,5660.575,6,5,2.0,12.0,16.22,6.0,978.49,28.93097260292804,59.13169477949359,82.012344,674.91345,593.176932257756,0,0,1,0,1
56699,-500,34860.05,2622.004166666667,3,1,3.0,-2.0,13.6,2.0,1218.18,29.09629276360199,51.29232525693208,124.17306,356.73505,649.947109290615,0,1,0,1,0
56700,19,34860.05,2622.004166666667,3,1,3.0,1.0,9.6,2.0,1218.18,32.77928806549078,51.29232525693208,87.17675,373.73135,621.95525968191,0,1,0,1,0
56702,19,34860.05,2622.004166666667,3,1,3.0,4.0,4.6,2.0,1218.18,32.93833547231722,51.29232525693208,128.57202,342.33606,621.9588496012367,0,1,0,1,0
56709,22,18145.22,1459.101666666667,4,3,1.0,9.0,11.36,2.0,1154.49,28.13952601509233,12.843522429876922,58.597225,354.46942,684.7975372825886,0,1,0,1,0
56731,35,15807.59,1398.299166666667,6,8,5.0,18.0,10.59,9.0,2400.96,34.71849305402503,39.44534881572145,44.53978,305.8448,638.2627063129705,0,0,1,0,1
56748,27,16268.51,1447.7091666666668,7,7,2.0,20.0,12.8,4.0,2181.28,33.134538854534284,25.126060496686357,81.45919,298.18567,663.2293997126785,0,0,1,0,1
56750,27,16268.51,1447.7091666666668,7,7,2.0,20.0,12.8,4.0,2181.28,36.95519316089543,25.126060496686357,52.4805,317.16437,603.7935505586067,0,0,1,0,1
56761,28,15383.46,1325.955,3,2,4.0,11.0,6.03,4.0,511.27,35.42232153328333,31.67114259018464,151.74704,239.17732,687.6267690174682,0,1,0,1,0
56792,44,70943.86,5981.988333333334,4,4,1.0,16.0,13.14,6.0,326.61,33.41933756929396,39.690753621017095,146.43396,652.0741,593.8060632681149,0,0,1,0,1
56797,45,70943.86,5981.988333333334,4,4,1.0,16.0,13.14,6.0,326.61,34.685436077301155,39.690753621017095,283.58298,544.9251,667.1764591988274,0,0,1,0,1
56805,25,32520.93,2868.0775,8,3,0.0,13.0,7.95,3.0,1212.98,29.403069949747824,0.0,59.314304,467.49344,635.5048351616243,0,0,1,0,1
56832,23,31217.34,2598.445,9,10,6.0,20.0,6.63,10.0,2495.35,31.577490500246657,81.69617939875792,167.93526,270.21307,504.5288644469589,1,0,0,0,1
56843,36,63213.12,5233.76,4,4,4.0,9.0,8.47,4.0,584.85,35.20017317382049,166.11765267523805,213.5661,393.69226,651.0851912985347,0,1,0,1,0
56852,24,68354.84,5851.236666666668,5,5,7.0,13.0,15.95,5.0,914.82,36.762362850818576,241.74633356283871,85.74808,497.62927,616.4738297239934,0,0,1,0,1
56869,20,23838.09,2031.5075,5,6,4.0,8.0,7.15,7.0,802.3,35.65931559340972,53.3080988945046,41.518528,358.32413,626.8849656200496,0,0,1,0,1
56873,24,73062.6,6267.55,4,7,4.0,12.0,14.24,5.0,280.1,31.9134282919514,176.85244341466438,436.5557,283.34686,593.4327728374662,0,0,1,0,1
56879,25,73062.6,6267.55,4,7,4.0,13.0,14.24,8.0,280.1,35.420896613502485,176.85244341466438,72.369255,617.5333,718.877342018063,0,0,1,0,1
56884,20,64341.36,5621.78,2,3,0.0,5.0,8.6,5.0,642.93,27.57220653915208,0.0,499.4164,342.76157,603.1202534540784,0,1,0,1,0
56885,20,64341.36,5621.78,2,3,0.0,5.0,8.6,5.0,642.93,36.54707436885446,0.0,194.51836,617.65967,595.8038323995532,0,1,0,1,0
56890,42,28825.73,2648.1441666666665,5,6,5.0,20.0,16.21,8.0,1310.98,27.48468071983831,76.40594993289007,111.324005,357.08447,659.4090855852197,0,0,1,0,1
56894,43,28825.73,2648.1441666666665,5,6,5.0,18.0,16.21,8.0,1310.98,30.364696486041645,76.40594993289007,78.57686,359.8316,664.7944326810969,0,0,1,0,1
56895,43,28825.73,2648.1441666666665,5,6,5.0,20.0,16.21,8.0,1310.98,34.851380394294736,76.40594993289007,43.109173,395.2993,606.6871647065929,0,0,1,0,1
56905,23,35805.25,3106.770833333333,4,7,0.0,15.0,3.81,0.0,723.27,28.02690932012241,0.0,243.63649,357.0406,590.8347215574306,0,0,1,1,0
56907,23,35805.25,3106.770833333333,4,7,0.0,15.0,3.81,0.0,723.27,30.977699437583933,0.0,418.73526,181.9418,659.599214351,0,0,1,1,0
56911,23,35805.25,3106.770833333333,4,7,0.0,15.0,3.81,2.0,723.27,37.07935872633704,0.0,99.908485,460.76862,603.1701285862545,0,0,1,1,0
56914,32,51660.42,4311.035,6,6,4.0,22.0,13.45,4.0,358.9,29.854070397047145,94.53644988367522,246.25456,350.3125,652.6211138751116,0,0,1,0,1
56916,32,51660.42,4311.035,6,6,4.0,20.0,16.45,8.0,358.9,37.31227510847536,94.53644988367522,298.07944,308.4876,665.142411773416,0,0,1,0,1
56922,24,61016.88,5090.74,4,3,1.0,10.0,11.01,6.0,988.23,36.66372618704896,49.72301524510147,359.8849,389.4661,721.0194174197098,0,1,0,1,0
56952,26,34797.74,2911.811666666666,6,4,3.0,11.0,5.08,1.0,874.86,31.21281743207902,56.27407815906147,206.41438,308.4927,618.5311478576209,0,0,1,0,1
